"gene-id"	"liver12-rep1"	"liver12-rep2"	"liver11-rep1"	"liver11-rep2"	"forebrain11-rep1"	"forebrain11-rep2"	"forebrain12-rep1"	"forebrain12-rep2"
"ENSMUSG00000111871"	0	1	0	0	1	0	0	0
"ENSMUSG00000111489"	2	1	0	0	0	0	0	1
"ENSMUSG00000111479"	0	0	0	0	0	0	0	0
"ENSMUSG00000111803"	0	0	0	0	0	0	0	0
"ENSMUSG00000111695"	0	0	0	0	0	0	0	0
"ENSMUSG00000111097"	0	2	0	0	0	0	2	2
"ENSMUSG00000032009"	455	484	594	669	1720	2946	2887	3151
"ENSMUSG00000111555"	2	0	0	0	0	0	0	0
"ENSMUSG00000037419"	6840	6919	1792	1603	374	539	705	842
"ENSMUSG00000111451"	0	0	0	0	0	0	0	0
"ENSMUSG00000111786"	0	0	0	0	0	0	0	0
"ENSMUSG00000111426"	0	0	0	0	0	0	0	0
"ENSMUSG00000111252"	0	0	0	0	0	0	0	0
"ENSMUSG00000098832"	0	0	0	0	3	3	3	0
"ENSMUSG00000053914"	9	9	9	14	12	4	18	17
"ENSMUSG00000004096"	4242	3966	3021	2830	2247	3729	5210	5330
"ENSMUSG00000111612"	0	0	0	0	0	0	1	0
"ENSMUSG00000013076"	1295	1258	1727	1408	2144	3109	3456	3229
"ENSMUSG00000111540"	0	0	4	0	2	1	1	2
"ENSMUSG00000111198"	0	0	0	0	0	0	0	0
"ENSMUSG00000111085"	0	0	0	0	2	0	0	2
"ENSMUSG00000111330"	0	0	0	1	0	0	0	0
"ENSMUSG00000111483"	0	0	0	1	0	0	0	0
"ENSMUSG00000036912"	9	8	10	5	1	2	3	13
"ENSMUSG00000074508"	0	0	0	0	0	0	0	0
"ENSMUSG00000082564"	0	0	0	0	0	0	0	0
"ENSMUSG00000049307"	119	170	143	154	76	137	164	153
"ENSMUSG00000031927"	0	0	0	0	1	3	10	24
"ENSMUSG00000031931"	3154	3053	2521	2444	1358	2083	2562	2734
"ENSMUSG00000031928"	3472	3392	2378	2426	1518	2427	2844	2958
"ENSMUSG00000111817"	2	5	0	1	0	3	6	3
"ENSMUSG00000059658"	8	12	21	27	2	15	6	6
"ENSMUSG00000090023"	0	3	0	1	0	1	0	0
"ENSMUSG00000031932"	10	3	1	1	19	13	60	43
"ENSMUSG00000031933"	0	2	1	0	0	0	0	0
"ENSMUSG00000110995"	0	0	0	0	0	0	0	0
"ENSMUSG00000110766"	0	0	0	0	1	0	0	0
"ENSMUSG00000031934"	718	593	599	590	1832	2633	4217	4205
"ENSMUSG00000031936"	0	0	0	0	0	0	0	0
"ENSMUSG00000077384"	0	0	0	0	0	0	0	0
"ENSMUSG00000031937"	50	40	55	30	37	86	59	149
"ENSMUSG00000031935"	3147	2417	1872	1925	1434	1937	2500	2825
"ENSMUSG00000031938"	450	377	236	204	151	262	413	531
"ENSMUSG00000031939"	2816	2599	2480	1900	1083	1787	1802	2581
"ENSMUSG00000077614"	0	0	0	0	0	0	0	0
"ENSMUSG00000105847"	0	0	0	0	0	0	0	0
"ENSMUSG00000065282"	0	0	0	0	0	0	0	0
"ENSMUSG00000088929"	0	0	0	0	0	0	0	0
"ENSMUSG00000106649"	0	0	0	0	0	0	0	0
"ENSMUSG00000065226"	0	0	0	0	0	0	0	0
"ENSMUSG00000064634"	0	0	0	0	0	0	0	0
"ENSMUSG00000064797"	0	0	0	0	0	0	0	0
"ENSMUSG00000065265"	0	0	0	0	0	0	0	0
"ENSMUSG00000065663"	0	0	0	0	0	0	0	0
"ENSMUSG00000046111"	2824	2386	1950	1760	1393	2159	2796	3239
"ENSMUSG00000111132"	0	0	0	0	0	0	0	0
"ENSMUSG00000111529"	0	0	0	0	0	0	0	0
"ENSMUSG00000077506"	4	5	0	1	3	4	1	4
"ENSMUSG00000077394"	11	9	8	2	6	9	7	9
"ENSMUSG00000089702"	0	0	0	0	0	0	0	0
"ENSMUSG00000111763"	0	0	0	0	0	0	0	0
"ENSMUSG00000111823"	0	0	0	0	0	0	0	0
"ENSMUSG00000111508"	0	0	0	0	2	0	0	0
"ENSMUSG00000058173"	70	48	125	73	54	64	48	60
"ENSMUSG00000039977"	3	3	8	10	27	59	96	233
"ENSMUSG00000111299"	0	0	0	1	0	0	0	0
"ENSMUSG00000110882"	2	1	1	6	2	1	5	2
"ENSMUSG00000110786"	0	0	1	0	0	0	0	0
"ENSMUSG00000043885"	663	614	527	739	1187	1804	3675	3649
"ENSMUSG00000111217"	0	0	0	0	0	0	0	0
"ENSMUSG00000050901"	0	0	0	0	0	0	0	0
"ENSMUSG00000074505"	89	169	378	300	1688	2756	4075	4624
"ENSMUSG00000111652"	4	7	18	12	57	106	101	120
"ENSMUSG00000090602"	14	16	24	13	6	4	4	11
"ENSMUSG00000111405"	0	0	0	0	0	0	0	0
"ENSMUSG00000111534"	0	0	1	1	0	0	0	0
"ENSMUSG00000111506"	0	0	0	0	0	0	0	0
"ENSMUSG00000111613"	58	52	36	28	17	19	19	21
"ENSMUSG00000111161"	2	0	1	0	0	1	0	0
"ENSMUSG00000111263"	0	0	0	0	0	0	0	0
"ENSMUSG00000111728"	0	0	0	0	0	0	0	0
"ENSMUSG00000111743"	14	9	8	6	1	3	6	3
"ENSMUSG00000105805"	0	0	0	0	0	0	0	0
"ENSMUSG00000111870"	0	0	1	0	0	0	0	3
"ENSMUSG00000001774"	6363	5513	5182	4969	3271	5417	6707	6696
"ENSMUSG00000110816"	12	17	10	9	5	13	25	25
"ENSMUSG00000043943"	84	100	94	45	39	66	91	151
"ENSMUSG00000110944"	0	0	0	0	0	0	1	0
"ENSMUSG00000074502"	0	0	0	0	0	0	0	0
"ENSMUSG00000074501"	0	0	0	0	0	0	4	1
"ENSMUSG00000047508"	0	0	0	0	2	5	0	8
"ENSMUSG00000074500"	75	85	74	114	361	485	1326	1237
"ENSMUSG00000092714"	0	0	0	0	0	0	0	0
"ENSMUSG00000038691"	0	0	0	0	0	0	0	0
"ENSMUSG00000109564"	71	86	94	78	0	0	0	0
"ENSMUSG00000084743"	0	0	0	0	0	0	0	0
"ENSMUSG00000089277"	0	0	0	0	0	0	0	0
"ENSMUSG00000054141"	0	0	0	0	0	0	1	2
"ENSMUSG00000078116"	0	0	0	0	0	0	0	0
"ENSMUSG00000051414"	0	0	1	0	0	0	0	0
"ENSMUSG00000062868"	0	0	0	0	0	0	0	0
"ENSMUSG00000066914"	0	0	0	0	0	0	0	0
"ENSMUSG00000095957"	0	0	0	0	0	0	0	0
"ENSMUSG00000066912"	0	0	2	1	0	0	0	0
"ENSMUSG00000095525"	0	0	0	0	0	0	0	0
"ENSMUSG00000110565"	0	0	0	0	0	0	0	0
"ENSMUSG00000045204"	0	0	0	0	0	0	0	0
"ENSMUSG00000059303"	0	0	0	0	0	0	0	0
"ENSMUSG00000110621"	0	0	0	0	0	0	0	0
"ENSMUSG00000110645"	0	0	0	0	0	0	0	0
"ENSMUSG00000110519"	0	0	1	0	0	0	0	0
"ENSMUSG00000110671"	0	0	0	0	0	0	0	0
"ENSMUSG00000110493"	0	0	0	0	0	0	0	0
"ENSMUSG00000048391"	0	0	0	0	0	0	0	0
"ENSMUSG00000049229"	0	0	0	0	0	0	0	0
"ENSMUSG00000061614"	0	0	0	0	0	0	0	0
"ENSMUSG00000058692"	0	0	0	0	0	0	0	0
"ENSMUSG00000110527"	0	0	0	0	0	0	0	0
"ENSMUSG00000059821"	0	0	0	0	0	0	0	0
"ENSMUSG00000110590"	0	0	0	0	0	0	0	0
"ENSMUSG00000087862"	0	0	0	0	0	0	0	0
"ENSMUSG00000052182"	0	0	0	0	0	0	0	0
"ENSMUSG00000094535"	0	0	0	0	0	0	0	0
"ENSMUSG00000052625"	0	0	0	0	0	0	0	0
"ENSMUSG00000110572"	0	0	0	0	0	0	0	0
"ENSMUSG00000051160"	0	0	0	0	0	0	0	0
"ENSMUSG00000095667"	0	0	0	0	0	0	0	0
"ENSMUSG00000043087"	0	0	0	0	0	0	0	0
"ENSMUSG00000110571"	0	0	0	0	0	0	0	0
"ENSMUSG00000057551"	2624	2472	1933	2149	2144	3599	5192	5223
"ENSMUSG00000110521"	1	3	3	0	1	0	4	14
"ENSMUSG00000110610"	0	2	3	1	1	0	3	6
"ENSMUSG00000094678"	0	0	0	0	0	0	0	0
"ENSMUSG00000110578"	0	0	0	0	0	0	0	0
"ENSMUSG00000058659"	0	0	0	0	0	0	0	0
"ENSMUSG00000095448"	0	0	0	0	1	0	0	0
"ENSMUSG00000110511"	0	0	0	0	0	0	0	0
"ENSMUSG00000066905"	0	0	0	0	0	0	0	0
"ENSMUSG00000110518"	0	0	0	0	0	0	0	0
"ENSMUSG00000063842"	0	0	0	0	0	0	0	0
"ENSMUSG00000051118"	80	60	54	36	11	32	29	47
"ENSMUSG00000091460"	0	0	0	0	0	0	0	0
"ENSMUSG00000110555"	0	0	0	0	0	0	0	0
"ENSMUSG00000110560"	0	0	0	0	0	0	0	0
"ENSMUSG00000110566"	0	0	0	0	0	0	0	0
"ENSMUSG00000050803"	0	0	0	0	0	0	0	0
"ENSMUSG00000106571"	0	0	0	0	0	0	0	0
"ENSMUSG00000096830"	0	0	0	0	0	0	0	2
"ENSMUSG00000044454"	0	0	0	0	0	0	0	0
"ENSMUSG00000044106"	0	0	0	0	0	0	0	0
"ENSMUSG00000058491"	0	0	0	0	0	0	0	0
"ENSMUSG00000066899"	0	0	0	0	0	0	0	0
"ENSMUSG00000088243"	0	0	0	0	0	0	0	0
"ENSMUSG00000089516"	0	0	0	0	0	0	0	0
"ENSMUSG00000061457"	0	0	0	0	0	0	0	0
"ENSMUSG00000066897"	0	0	0	0	0	0	0	0
"ENSMUSG00000088236"	0	0	0	0	0	0	0	0
"ENSMUSG00000059623"	0	0	0	0	0	0	0	3
"ENSMUSG00000049028"	0	1	0	0	0	3	0	0
"ENSMUSG00000066896"	0	0	0	0	0	0	0	0
"ENSMUSG00000110466"	0	0	0	0	0	0	0	0
"ENSMUSG00000045519"	534	509	462	444	530	725	1174	1226
"ENSMUSG00000110910"	13	13	21	5	10	15	22	32
"ENSMUSG00000110761"	0	0	0	0	0	1	0	0
"ENSMUSG00000110811"	0	0	0	0	0	0	0	0
"ENSMUSG00000063108"	1430	1461	1400	1461	1893	2844	4329	4136
"ENSMUSG00000097469"	0	0	0	0	0	0	0	0
"ENSMUSG00000111626"	0	0	0	4	1	7	1	2
"ENSMUSG00000059475"	1073	950	773	767	1080	1779	2338	2217
"ENSMUSG00000088622"	1	0	0	0	1	1	5	1
"ENSMUSG00000060510"	5311	4672	4983	5150	8996	14343	20331	19058
"ENSMUSG00000111661"	4	0	2	1	0	1	2	0
"ENSMUSG00000058192"	386	315	305	321	709	930	1884	1807
"ENSMUSG00000111547"	34	36	24	23	55	59	87	98
"ENSMUSG00000062470"	48	57	69	46	128	227	301	338
"ENSMUSG00000097422"	0	2	3	1	1	3	10	8
"ENSMUSG00000066892"	463	429	304	281	302	385	704	692
"ENSMUSG00000084786"	6230	5873	3436	2901	2167	3539	6231	6310
"ENSMUSG00000032171"	6829	5950	4814	4532	3641	4557	5674	6066
"ENSMUSG00000032172"	33	29	91	78	483	540	1830	1781
"ENSMUSG00000004098"	11	11	8	9	48	55	54	96
"ENSMUSG00000087728"	0	0	0	0	0	0	0	0
"ENSMUSG00000053773"	0	0	0	0	0	0	0	0
"ENSMUSG00000038884"	653	537	304	239	27	38	47	70
"ENSMUSG00000038742"	635	564	263	244	84	111	212	195
"ENSMUSG00000004100"	9934	8461	6410	5626	1643	2424	2767	3249
"ENSMUSG00000077702"	0	0	0	0	0	0	0	0
"ENSMUSG00000089571"	0	0	0	0	0	0	0	0
"ENSMUSG00000070319"	14187	12688	9760	8909	4911	6520	8506	9132
"ENSMUSG00000004099"	20096	19517	7780	7555	5796	8575	20245	18605
"ENSMUSG00000099147"	0	0	0	1	0	0	0	0
"ENSMUSG00000043895"	926	888	1089	917	929	1234	1209	1350
"ENSMUSG00000003299"	4960	4426	3539	3405	2080	2739	3701	3876
"ENSMUSG00000037405"	863	779	478	483	125	149	185	211
"ENSMUSG00000110790"	50	46	15	5	0	0	1	0
"ENSMUSG00000001014"	0	0	0	0	0	0	0	0
"ENSMUSG00000032174"	38	45	38	40	1	3	7	14
"ENSMUSG00000084663"	0	0	0	0	0	0	0	0
"ENSMUSG00000097535"	5	2	1	3	1	6	4	15
"ENSMUSG00000079681"	7	0	3	1	1	1	3	1
"ENSMUSG00000111692"	4	11	15	5	7	8	5	23
"ENSMUSG00000111497"	10	6	10	8	5	13	9	18
"ENSMUSG00000079677"	9	4	5	4	2	6	5	12
"ENSMUSG00000010205"	0	0	0	0	0	0	1	2
"ENSMUSG00000098907"	0	0	0	0	0	0	0	0
"ENSMUSG00000086016"	0	3	0	1	0	0	2	3
"ENSMUSG00000032175"	1638	1731	1041	1187	565	811	1431	1457
"ENSMUSG00000019471"	16056	14721	11668	11132	6824	9280	11645	12165
"ENSMUSG00000032177"	539	443	500	418	360	419	1158	1030
"ENSMUSG00000097439"	105	101	87	51	24	30	55	70
"ENSMUSG00000003308"	3957	3502	2031	1886	1086	1480	2786	2841
"ENSMUSG00000045087"	8	10	1	2	3	4	21	26
"ENSMUSG00000111623"	0	0	0	0	0	0	0	0
"ENSMUSG00000002820"	5674	5254	1942	1771	1154	1665	2155	2138
"ENSMUSG00000035047"	568	493	378	272	173	229	420	516
"ENSMUSG00000096472"	4999	4763	1350	1219	1050	1443	2591	2592
"ENSMUSG00000003309"	28	7	60	32	32	83	144	138
"ENSMUSG00000111172"	5	5	2	3	2	8	3	2
"ENSMUSG00000057193"	3770	3966	3388	3471	2529	3239	4844	5055
"ENSMUSG00000110915"	11	5	2	2	5	20	10	14
"ENSMUSG00000032178"	11357	10066	9159	9010	12199	17035	29724	28359
"ENSMUSG00000097665"	12	6	11	9	11	34	30	41
"ENSMUSG00000002825"	1629	1401	1414	1324	851	1052	1313	1433
"ENSMUSG00000033335"	10710	9777	4862	5011	3040	4332	6159	6119
"ENSMUSG00000065547"	1	1	1	1	1	7	3	13
"ENSMUSG00000032180"	2117	2022	1673	1494	1206	1797	2018	2132
"ENSMUSG00000057191"	176	147	132	101	133	165	201	315
"ENSMUSG00000092261"	2	0	1	0	4	6	15	25
"ENSMUSG00000032185"	4057	3987	2520	2356	2588	3244	3173	3903
"ENSMUSG00000032182"	329	330	230	217	161	231	359	405
"ENSMUSG00000048429"	4404	3899	2296	2490	2268	2919	4593	4621
"ENSMUSG00000111812"	0	0	0	0	1	1	0	2
"ENSMUSG00000088478"	0	0	2	1	0	0	0	0
"ENSMUSG00000032187"	12406	11332	10771	9905	14985	20700	30702	29182
"ENSMUSG00000099192"	0	0	2	2	0	3	2	0
"ENSMUSG00000097155"	23	7	22	6	19	22	31	48
"ENSMUSG00000032193"	5992	5824	1676	1955	1261	1860	4012	4953
"ENSMUSG00000074476"	5970	5176	4237	3496	2574	3323	4108	4028
"ENSMUSG00000032194"	1073	1050	662	421	323	493	693	801
"ENSMUSG00000032198"	1359	1312	1613	1256	1205	1973	2002	2028
"ENSMUSG00000098473"	0	0	0	1	0	0	0	0
"ENSMUSG00000047822"	540	461	319	275	10	27	12	24
"ENSMUSG00000111766"	0	0	0	0	0	0	0	0
"ENSMUSG00000019066"	991	838	468	537	404	521	1209	1258
"ENSMUSG00000040883"	1432	1248	741	736	302	494	774	830
"ENSMUSG00000006241"	67	118	65	71	87	119	202	213
"ENSMUSG00000040563"	285	321	450	367	936	1189	2925	2786
"ENSMUSG00000051238"	242	244	370	367	459	575	432	349
"ENSMUSG00000006235"	12097	10770	4804	4383	162	205	95	176
"ENSMUSG00000040146"	37	15	21	15	43	158	128	158
"ENSMUSG00000039632"	12	0	11	17	114	250	303	279
"ENSMUSG00000003402"	6066	5243	3710	3466	2495	3256	4746	5341
"ENSMUSG00000003410"	6	3	55	62	3535	4414	7627	9958
"ENSMUSG00000111842"	0	0	0	0	0	0	0	0
"ENSMUSG00000038895"	460	515	326	220	281	423	824	856
"ENSMUSG00000096981"	40	8	16	21	13	14	22	26
"ENSMUSG00000066839"	2409	1951	1522	1513	688	897	1314	1323
"ENSMUSG00000111446"	23	14	10	11	3	1	11	14
"ENSMUSG00000001349"	48	45	198	101	20	36	77	110
"ENSMUSG00000013822"	4151	3492	2985	2533	2464	3127	3971	4303
"ENSMUSG00000098646"	0	0	0	0	0	0	0	0
"ENSMUSG00000111856"	14	16	4	11	10	10	10	9
"ENSMUSG00000001348"	8718	7919	3531	3406	313	327	113	185
"ENSMUSG00000010607"	1137	1181	894	832	501	687	1103	1125
"ENSMUSG00000109765"	0	0	1	0	3	9	6	5
"ENSMUSG00000061167"	0	0	2	1	1	0	0	2
"ENSMUSG00000074472"	18	9	6	3	6	17	9	14
"ENSMUSG00000090925"	3	3	1	1	0	1	0	3
"ENSMUSG00000110757"	0	0	1	0	0	0	0	0
"ENSMUSG00000057982"	785	701	597	510	316	380	436	481
"ENSMUSG00000111424"	41	44	53	27	27	27	32	39
"ENSMUSG00000062794"	362	330	370	338	408	585	815	784
"ENSMUSG00000111205"	3	3	1	3	2	5	10	4
"ENSMUSG00000066829"	527	427	546	437	900	1429	2140	2117
"ENSMUSG00000111292"	13	17	13	15	20	43	57	73
"ENSMUSG00000111808"	16	10	3	11	14	10	25	37
"ENSMUSG00000094627"	0	3	1	2	4	7	6	8
"ENSMUSG00000110759"	3	3	2	2	2	1	3	2
"ENSMUSG00000036777"	6414	5656	3508	3603	2557	3673	4389	4188
"ENSMUSG00000111069"	18	15	17	1	2	0	6	12
"ENSMUSG00000110873"	2	0	0	0	1	1	0	2
"ENSMUSG00000032239"	2681	2555	1972	1677	766	1048	1748	1938
"ENSMUSG00000036411"	136	153	108	124	238	395	533	470
"ENSMUSG00000091159"	4	2	2	0	2	1	0	1
"ENSMUSG00000035919"	519	523	516	458	657	1031	1650	1710
"ENSMUSG00000090067"	1	3	1	0	3	1	1	3
"ENSMUSG00000089958"	3	5	3	3	0	1	3	7
"ENSMUSG00000089909"	0	0	2	0	0	0	0	0
"ENSMUSG00000098940"	0	0	0	0	0	0	1	0
"ENSMUSG00000031963"	117	133	125	161	512	617	1423	1453
"ENSMUSG00000111041"	0	0	0	0	0	0	0	0
"ENSMUSG00000110829"	0	0	14	5	0	0	0	0
"ENSMUSG00000111572"	0	0	0	0	0	0	0	0
"ENSMUSG00000110848"	0	0	0	0	0	0	0	0
"ENSMUSG00000111477"	0	0	0	0	0	0	0	0
"ENSMUSG00000111135"	0	0	0	0	0	0	0	0
"ENSMUSG00000043659"	4	0	0	0	0	1	6	2
"ENSMUSG00000111002"	0	1	0	0	0	0	0	0
"ENSMUSG00000085969"	0	0	0	0	0	0	0	0
"ENSMUSG00000074465"	2	0	1	0	0	0	0	4
"ENSMUSG00000088104"	0	0	0	0	0	0	0	0
"ENSMUSG00000043067"	5200	5304	2279	1889	1287	1678	1186	1629
"ENSMUSG00000111365"	25	38	17	12	8	12	23	15
"ENSMUSG00000085576"	11	15	5	8	14	8	3	35
"ENSMUSG00000047995"	0	0	3	0	0	0	2	0
"ENSMUSG00000031965"	438	448	432	251	0	7	8	13
"ENSMUSG00000111275"	0	3	0	0	0	0	0	0
"ENSMUSG00000111507"	0	0	0	1	1	0	0	0
"ENSMUSG00000110872"	0	0	0	0	0	0	0	0
"ENSMUSG00000111680"	0	0	0	0	0	0	0	0
"ENSMUSG00000088731"	0	0	0	0	0	0	0	0
"ENSMUSG00000111866"	2	0	0	0	0	0	0	0
"ENSMUSG00000111751"	0	0	0	0	0	0	0	0
"ENSMUSG00000066810"	0	0	0	0	0	0	0	0
"ENSMUSG00000066809"	9	9	7	12	4	3	7	5
"ENSMUSG00000008429"	3093	2848	1445	1527	1479	2190	3443	3523
"ENSMUSG00000100002"	9	13	8	7	5	8	22	10
"ENSMUSG00000111459"	0	1	2	0	0	2	6	1
"ENSMUSG00000001833"	14622	13524	11272	11150	8570	13055	18604	18237
"ENSMUSG00000111004"	8	2	6	4	5	3	3	6
"ENSMUSG00000111558"	0	0	0	0	0	0	0	0
"ENSMUSG00000111600"	0	0	2	2	0	0	0	0
"ENSMUSG00000036611"	628	686	539	575	341	453	624	547
"ENSMUSG00000088876"	0	0	1	0	0	1	0	0
"ENSMUSG00000077697"	0	0	0	2	0	0	0	0
"ENSMUSG00000110857"	0	0	0	0	0	0	0	0
"ENSMUSG00000111416"	0	0	0	0	0	0	0	0
"ENSMUSG00000111760"	0	2	0	0	0	0	0	0
"ENSMUSG00000095069"	0	0	0	0	0	0	0	0
"ENSMUSG00000110866"	0	0	1	0	1	0	0	1
"ENSMUSG00000111240"	0	0	0	0	0	0	0	0
"ENSMUSG00000111238"	0	0	0	0	0	0	0	0
"ENSMUSG00000111124"	0	0	0	0	0	0	0	0
"ENSMUSG00000111066"	0	0	0	0	0	0	0	0
"ENSMUSG00000110901"	0	0	0	0	0	2	1	4
"ENSMUSG00000045994"	0	2	74	66	416	559	1306	1130
"ENSMUSG00000036395"	28	28	80	61	270	329	305	368
"ENSMUSG00000031966"	0	0	1	0	0	0	0	0
"ENSMUSG00000079644"	0	0	1	0	1	1	8	0
"ENSMUSG00000111151"	2	2	4	4	3	2	2	6
"ENSMUSG00000031969"	1248	1128	1012	910	983	1331	1949	2147
"ENSMUSG00000035443"	2909	2446	2385	2018	1687	2345	3175	3270
"ENSMUSG00000031988"	2894	2633	2200	2165	2691	3682	5754	5903
"ENSMUSG00000111505"	12	12	19	10	21	15	31	59
"ENSMUSG00000035024"	7657	7279	3735	3948	2482	3654	5279	4919
"ENSMUSG00000031990"	525	549	571	644	2161	3192	3764	4212
"ENSMUSG00000111390"	42	31	35	46	123	201	235	318
"ENSMUSG00000110836"	0	0	0	0	0	2	0	0
"ENSMUSG00000111387"	0	0	0	0	0	0	0	0
"ENSMUSG00000034275"	83	104	76	76	1029	1445	4133	4153
"ENSMUSG00000110920"	0	0	0	0	0	0	0	0
"ENSMUSG00000031991"	0	0	0	0	1	0	0	0
"ENSMUSG00000111694"	0	0	0	0	0	0	0	0
"ENSMUSG00000110892"	0	0	0	0	0	0	0	0
"ENSMUSG00000110745"	0	0	0	0	1	0	0	0
"ENSMUSG00000110851"	0	0	0	0	0	0	0	0
"ENSMUSG00000062257"	28	25	139	138	103	163	433	422
"ENSMUSG00000087531"	0	0	0	0	0	0	0	0
"ENSMUSG00000106021"	0	0	0	0	0	0	0	0
"ENSMUSG00000110741"	0	0	0	0	0	0	3	1
"ENSMUSG00000059974"	105	176	246	170	394	629	2431	2344
"ENSMUSG00000085449"	7	0	0	1	2	11	12	28
"ENSMUSG00000085638"	0	0	0	0	0	0	1	0
"ENSMUSG00000111175"	0	0	0	0	0	0	0	0
"ENSMUSG00000111304"	0	0	0	0	0	0	0	0
"ENSMUSG00000096018"	0	0	0	0	0	0	0	0
"ENSMUSG00000111109"	0	0	0	0	0	0	0	0
"ENSMUSG00000031993"	1965	1832	1519	1522	1693	2484	3871	3569
"ENSMUSG00000111260"	0	0	0	0	0	1	0	0
"ENSMUSG00000111438"	1	3	1	0	0	1	0	4
"ENSMUSG00000111413"	0	0	0	0	0	0	0	0
"ENSMUSG00000111867"	0	0	0	0	0	0	0	0
"ENSMUSG00000111249"	0	0	0	0	1	0	0	0
"ENSMUSG00000033453"	251	384	370	231	510	811	976	1117
"ENSMUSG00000031994"	17	18	14	17	23	31	41	52
"ENSMUSG00000111673"	11	17	5	4	1	6	10	10
"ENSMUSG00000047412"	2119	1979	1069	849	495	802	1263	1328
"ENSMUSG00000097701"	0	8	0	0	0	0	4	0
"ENSMUSG00000031995"	58	44	99	102	150	163	183	223
"ENSMUSG00000081343"	2	2	3	4	0	0	0	0
"ENSMUSG00000031996"	23400	21874	13302	13850	6613	9779	15145	14563
"ENSMUSG00000091003"	3	7	1	1	0	1	0	0
"ENSMUSG00000111246"	16	9	3	6	18	12	41	45
"ENSMUSG00000042496"	1009	846	724	550	671	960	1565	1679
"ENSMUSG00000042185"	1558	1503	1205	1231	1210	1730	3612	3429
"ENSMUSG00000041737"	0	0	0	0	3	0	2	8
"ENSMUSG00000111548"	3	3	4	1	0	1	3	5
"ENSMUSG00000111468"	0	0	0	0	0	0	0	0
"ENSMUSG00000111655"	0	0	0	0	0	0	0	0
"ENSMUSG00000111853"	0	0	0	0	0	0	0	3
"ENSMUSG00000110952"	0	0	0	0	0	0	0	0
"ENSMUSG00000111153"	0	0	0	0	0	0	0	0
"ENSMUSG00000110853"	0	0	0	0	0	0	0	0
"ENSMUSG00000110778"	0	0	2	1	0	0	0	0
"ENSMUSG00000032033"	0	5	1	4	2	2	2	2
"ENSMUSG00000110813"	0	0	0	0	0	0	0	0
"ENSMUSG00000091639"	59	45	29	29	56	87	113	113
"ENSMUSG00000111771"	0	0	0	0	0	0	0	0
"ENSMUSG00000111166"	0	0	15	11	0	0	0	0
"ENSMUSG00000110845"	9	4	5	3	9	19	12	11
"ENSMUSG00000106368"	0	0	0	2	2	2	2	1
"ENSMUSG00000110840"	2	2	1	4	4	2	1	3
"ENSMUSG00000041444"	126	139	236	246	598	638	995	1017
"ENSMUSG00000111382"	0	1	3	1	2	0	3	4
"ENSMUSG00000032034"	630	610	361	440	63	76	143	106
"ENSMUSG00000111056"	1	0	3	5	0	0	2	0
"ENSMUSG00000041248"	2	0	0	0	0	0	0	0
"ENSMUSG00000016087"	2364	2090	1699	1525	613	882	885	879
"ENSMUSG00000064492"	2	3	2	0	3	1	7	5
"ENSMUSG00000103151"	11	13	3	3	4	2	3	6
"ENSMUSG00000102352"	3	6	5	8	0	2	2	6
"ENSMUSG00000098645"	14	10	16	18	3	7	8	3
"ENSMUSG00000102153"	106	71	96	67	28	76	67	69
"ENSMUSG00000102850"	23	23	8	7	7	12	7	18
"ENSMUSG00000110844"	0	0	0	0	1	0	0	0
"ENSMUSG00000098796"	0	0	0	0	0	0	0	0
"ENSMUSG00000032035"	5410	5213	3412	3564	1189	2139	2966	2845
"ENSMUSG00000098843"	9	0	0	0	0	2	0	0
"ENSMUSG00000099148"	0	0	1	0	1	0	0	2
"ENSMUSG00000102467"	0	0	0	0	0	0	2	0
"ENSMUSG00000099025"	0	0	0	0	0	0	0	2
"ENSMUSG00000102184"	0	0	0	0	0	0	0	0
"ENSMUSG00000098519"	1	0	0	0	0	0	0	0
"ENSMUSG00000111645"	2	0	0	0	0	0	0	0
"ENSMUSG00000102712"	0	1	0	0	0	0	0	0
"ENSMUSG00000111467"	0	0	0	0	0	0	0	0
"ENSMUSG00000111878"	0	0	0	0	0	0	0	0
"ENSMUSG00000111276"	0	0	0	0	0	0	0	0
"ENSMUSG00000079884"	85	78	44	40	24	34	46	50
"ENSMUSG00000111265"	0	0	0	0	0	0	0	0
"ENSMUSG00000110771"	0	0	0	0	0	0	2	1
"ENSMUSG00000088905"	0	0	0	0	0	0	0	0
"ENSMUSG00000099256"	0	0	0	0	0	0	0	0
"ENSMUSG00000098358"	0	0	0	0	0	0	0	0
"ENSMUSG00000098758"	0	0	0	0	0	0	2	2
"ENSMUSG00000098909"	0	0	4	3	0	0	0	0
"ENSMUSG00000110925"	0	0	0	0	0	0	0	0
"ENSMUSG00000032036"	86	52	91	87	229	334	933	964
"ENSMUSG00000103552"	2	0	1	0	5	8	7	24
"ENSMUSG00000097355"	0	0	1	0	3	3	4	4
"ENSMUSG00000053889"	7	7	18	11	9	9	21	31
"ENSMUSG00000089465"	0	0	0	0	0	0	2	0
"ENSMUSG00000032038"	2412	2351	1469	1482	325	510	501	639
"ENSMUSG00000070315"	421	333	138	132	33	61	117	136
"ENSMUSG00000032040"	2747	2637	1825	1802	1409	1881	2611	2456
"ENSMUSG00000088056"	2	0	0	2	0	0	0	0
"ENSMUSG00000032041"	622	557	585	456	477	678	687	702
